Category,Sub Category,Title,Description,Quantity,Type,Price,Shipping Profile,Offerable,Hazmat,Condition,Cost Per Item,SKU,Image URL 1,Image URL 2,Image URL 3,Image URL 4,Image URL 5,Image URL 6,Image URL 7,Image URL 8
Trading Card Games,Magic: The Gathering,Temporal Isolation (Non-Foil),Set: Time Spiral Remastered • Rarity: Common • Language: En • Type: Enchantment — Aura • Mana Cost: {1}{W} • Text: Flash Enchant creature Enchanted creature has shadow. (It can block or be blocked by only creatures with shadow.) Prevent all damage that would be dealt by enchanted creature.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/7/2/72380757-6344-43e6-a4ed-bd753f2431d5.jpg?1619393653,,,,,,,
Trading Card Games,Magic: The Gathering,Teremko Griffin (Non-Foil),"Set: Mirage • Rarity: Common • Language: En • Type: Creature — Griffin • Mana Cost: {3}{W} • Text: Flying; banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/9/6/96267012-24da-43ae-97af-69ca3d7704f8.jpg?1596298059,,,,,,,
Trading Card Games,Magic: The Gathering,Thieving Skydiver (Non-Foil),"Set: Outlaws of Thunder Junction Commander • Rarity: Rare • Language: En • Type: Creature — Merfolk Rogue • Mana Cost: {1}{U} • Text: Kicker {X}. X can't be 0. (You may pay an additional {X} as you cast this spell.) Flying When this creature enters, if it was kicked, gain control of target artifact with mana value X or less. If that artifact is an Equipment, attach it to this creature.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/0/6/06996ff1-7f57-4e73-940a-a58c4482cadd.jpg?1712354226,,,,,,,
Trading Card Games,Magic: The Gathering,Think Twice (Foil),Set: Foundations • Rarity: Common • Language: En • Type: Instant • Mana Cost: {1}{U} • Text: Draw a card. Flashback {2}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.),1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/4/0/40a7e9bb-0772-4539-bbf9-7a95d5e47947.jpg?1730489780,,,,,,,
Trading Card Games,Magic: The Gathering,Thundering Broodwagon (Non-Foil),"Set: Aetherdrift • Rarity: Uncommon • Language: En • Type: Artifact — Vehicle • Mana Cost: {2}{B}{B}{G}{G} • Text: Menace, reach When this Vehicle enters, destroy target nonland permanent an opponent controls with mana value 4 or less. Crew 3 Cycling {2} ({2}, Discard this card: Draw a card.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/b/4/b4adfba1-c73a-43b4-8400-e11617958f7f.jpg?1738357268,,,,,,,
Trading Card Games,Magic: The Gathering,"Tomik, Distinguished Advokist (Non-Foil)",Set: Ravnica Remastered • Rarity: Rare • Language: En • Type: Legendary Creature — Human Advisor • Mana Cost: {W}{W} • Text: Flying Lands on the battlefield and land cards in graveyards can't be the targets of spells or abilities your opponents control. Your opponents can't play land cards from graveyards.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/0/e/0eea32dc-dbac-47a9-97b2-311413f1de9d.jpg?1702505596,,,,,,,
Trading Card Games,Magic: The Gathering,Triton Shorestalker (Non-Foil),Set: Outlaws of Thunder Junction Commander • Rarity: Common • Language: En • Type: Creature — Merfolk Rogue • Mana Cost: {U} • Text: This creature can't be blocked.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/5/1/511bff25-3213-42c4-8abd-9eda49f8dc96.jpg?1712354237,,,,,,,
Trading Card Games,Magic: The Gathering,"Truss, Chief Engineer (Non-Foil)","Set: Unfinity • Rarity: Rare • Language: En • Type: Legendary Creature — Vedalken Rogue Employee • Mana Cost: {U}{B} • Text: Whenever Truss, Chief Engineer enters or another creature dies, put a hack counter on Truss. {2}, {T}, Remove X hack counters from Truss: Add or subtract X from a number or number word on target spell or permanent until end of turn. This effect can't reduce a number below 1 or a number word below one.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/7/3/73b6f092-08b9-4c67-836a-28006ea3b2df.jpg?1673915004,,,,,,,
Trading Card Games,Magic: The Gathering,Under the Skin (Non-Foil),Set: Duskmourn: House of Horror • Rarity: Uncommon • Language: En • Type: Sorcery • Mana Cost: {2}{G} • Text: Manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.) You may return a permanent card from your graveyard to your hand.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/9/e/9eb34e17-bc12-4a4e-a418-0dbd3e6665a8.jpg?1726287089,,,,,,,
Trading Card Games,Magic: The Gathering,Urza's Blueprints (Foil),"Set: Dominaria Remastered • Rarity: Rare • Language: En • Type: Artifact • Mana Cost: {6} • Text: Echo {6} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.) {T}: Draw a card.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/1/f/1fd2b6a7-b93a-42d3-b66a-a70b573fc58a.jpg?1675201126,,,,,,,
Trading Card Games,Magic: The Gathering,Vodalian Mindsinger (Non-Foil),"Set: Dominaria United • Rarity: Rare • Language: En • Type: Creature — Merfolk Wizard • Mana Cost: {1}{U}{U} • Text: Kicker {1}{R} and/or {1}{G} This creature enters with two +1/+1 counters on it for each time it was kicked. When this creature enters, gain control of target creature with power less than this creature's power for as long as you control this creature.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/2/1/211a9db2-8b5f-419d-8032-ac2a571dbb53.jpg?1673306945,,,,,,,
Trading Card Games,Magic: The Gathering,Voldaren Bloodcaster // Bloodbat Summoner (Non-Foil),Set: Innistrad Remastered • Rarity: Rare • Language: En • Type: Creature — Vampire Wizard // Creature — Vampire Wizard • Text: No rules text.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/4/b/4b4390f4-451f-4575-96e0-dc4dcb45ad8f.jpg?1736468073,,,,,,,
Trading Card Games,Magic: The Gathering,Walking Skyscraper (Non-Foil),"Set: Kamigawa: Neon Dynasty • Rarity: Uncommon • Language: En • Type: Artifact Creature — Construct • Mana Cost: {8} • Text: This spell costs {1} less to cast for each modified creature you control. (Equipment, Auras you control, and counters are modifications.) Trample This creature has hexproof as long as it's untapped. (It can't be the target of spells or abilities your opponents control.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/9/5/958af4ba-f29e-47ef-995e-3985982c75ad.jpg?1654568875,,,,,,,
Trading Card Games,Magic: The Gathering,Wishing Well (Foil),"Set: Bloomburrow • Rarity: Rare • Language: En • Type: Artifact • Mana Cost: {3}{U} • Text: {T}: Put a coin counter on this artifact. When you do, you may cast target instant or sorcery card with mana value equal to the number of coin counters on this artifact from your graveyard without paying its mana cost. If that spell would be put into your graveyard, exile it instead. Activate only as a sorcery.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/e/d/edeb20aa-b253-49b8-9947-c397a3a4002a.jpg?1721426330,,,,,,,
Trading Card Games,Magic: The Gathering,Witching Well (Non-Foil),"Set: The List • Rarity: Common • Language: En • Type: Artifact • Mana Cost: {U} • Text: When this artifact enters, scry 2. (Look at the top two cards of your library, then put any number of them on the bottom and the rest on top in any order.) {3}{U}, Sacrifice this artifact: Draw two cards.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/7/1/7141fbef-cd57-47be-8ee4-66ebbbd7cc4c.jpg?1723436092,,,,,,,
Trading Card Games,Magic: The Gathering,"Winter, Misanthropic Guide (Non-Foil)","Set: Duskmourn: House of Horror • Rarity: Rare • Language: En • Type: Legendary Creature — Human Warlock • Mana Cost: {1}{B}{R}{G} • Text: Ward {2} At the beginning of your upkeep, each player draws two cards. Delirium — As long as there are four or more card types among cards in your graveyard, each opponent's maximum hand size is equal to seven minus the number of those card types.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/e/9/e9b81421-44cb-440f-a6ac-3ddf620f1989.jpg?1726286766,,,,,,,
Trading Card Games,Magic: The Gathering,Young Wolf (Non-Foil),"Set: Innistrad Remastered • Rarity: Common • Language: En • Type: Creature — Wolf • Mana Cost: {G} • Text: Undying (When this creature dies, if it had no +1/+1 counters on it, return it to the battlefield under its owner's control with a +1/+1 counter on it.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/4/9/490bec65-fe8e-427c-a97b-c904bffbc637.jpg?1736551230,,,,,,,
Trading Card Games,Magic: The Gathering,Dirgur Island Dragon // Skimming Strike (Non-Foil),Set: Tarkir: Dragonstorm • Rarity: Common • Language: En • Type: Creature — Dragon // Instant — Omen • Mana Cost: {5}{U} // {1}{U} • Text: No rules text.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/f/7/f7def6d6-c80a-4597-8a3f-3855423bc960.jpg?1743205161,,,,,,,
Trading Card Games,Magic: The Gathering,Rebellious Strike (Foil),Set: Tarkir: Dragonstorm • Rarity: Common • Language: En • Type: Instant • Mana Cost: {1}{W} • Text: Target creature gets +3/+0 until end of turn. Draw a card.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/c/9/c9bafe19-3bd6-4da0-b3e5-e0b89262504c.jpg?1743204030,,,,,,,
Trading Card Games,Magic: The Gathering,Jungle Hollow (Foil),"Set: Tarkir: Dragonstorm • Rarity: Common • Language: En • Type: Land • Text: This land enters tapped. When this land enters, you gain 1 life. {T}: Add {B} or {G}.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/e/a/ea13440b-3f7b-4182-9541-27c1fa3121e5.jpg?1743205019,,,,,,,
Trading Card Games,Magic: The Gathering,Twin Bolt (Foil),Set: Tarkir: Dragonstorm • Rarity: Common • Language: En • Type: Instant • Mana Cost: {1}{R} • Text: Twin Bolt deals 2 damage divided as you choose among one or two targets.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/6/8/688d8e93-d071-4089-9ef9-565ac4ae9ae0.jpg?1743204476,,,,,,,
Trading Card Games,Magic: The Gathering,Snakeskin Veil (Foil),Set: Tarkir: Dragonstorm • Rarity: Common • Language: En • Type: Instant • Mana Cost: {G} • Text: Put a +1/+1 counter on target creature you control. It gains hexproof until end of turn. (It can't be the target of spells or abilities your opponents control.),1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/a/3/a3d2c692-7566-468e-9c86-47a9f768fde2.jpg?1743204601,,,,,,,
Trading Card Games,Magic: The Gathering,Dalkovan Packbeasts (Foil),"Set: Tarkir: Dragonstorm • Rarity: Uncommon • Language: En • Type: Creature — Ox • Mana Cost: {2}{W} • Text: Vigilance Mobilize 3 (Whenever this creature attacks, create three tapped and attacking 1/1 red Warrior creature tokens. Sacrifice them at the beginning of the next end step.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/4/d/4df7b253-6107-47d6-b650-cb4d3e0aec6b.jpg?1743203980,,,,,,,
Trading Card Games,Magic: The Gathering,Lie in Wait (Foil),Set: Tarkir: Dragonstorm • Rarity: Uncommon • Language: En • Type: Sorcery • Mana Cost: {B}{G}{U} • Text: Return target creature card from your graveyard to your hand. Lie in Wait deals damage equal to that card's power to target creature.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/9/6/96fff22c-282b-4849-82ce-890013b53262.jpg?1743204797,,,,,,,
Trading Card Games,Magic: The Gathering,Molten Exhale (Foil),"Set: Tarkir: Dragonstorm • Rarity: Common • Language: En • Type: Sorcery • Mana Cost: {1}{R} • Text: You may cast this spell as though it had flash if you behold a Dragon as an additional cost to cast it. (To behold a Dragon, choose a Dragon you control or reveal a Dragon card from your hand.) Molten Exhale deals 4 damage to target creature or planeswalker.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/0/a/0ab95aab-a4bf-4131-83a0-2c138b6f20c3.jpg?1743204414,,,,,,,
Trading Card Games,Magic: The Gathering,Cruel Truths (Foil),"Set: Tarkir: Dragonstorm • Rarity: Common • Language: En • Type: Instant • Mana Cost: {3}{B} • Text: Surveil 2, then draw two cards. You lose 2 life. (To surveil 2, look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/6/8/6852b4d5-74e0-44ba-ba44-20aa91e3c4c8.jpg?1743204266,,,,,,,
Trading Card Games,Magic: The Gathering,Temur Devotee (Foil),"Set: Tarkir: Dragonstorm • Rarity: Common • Language: En • Type: Creature — Human Druid • Mana Cost: {1}{U} • Text: Defender {1}: Add {G}, {U}, or {R}. Activate only once each turn.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/a/2/a2ef698e-5466-43bd-985d-020f2e5d8205.jpg?1743204205,,,,,,,
Trading Card Games,Magic: The Gathering,Sagu Wildling // Roost Seek (Foil),Set: Tarkir: Dragonstorm • Rarity: Common • Language: En • Type: Creature — Dragon // Sorcery — Omen • Mana Cost: {4}{G} // {G} • Text: No rules text.,1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/b/7/b72ee8f9-5e79-4f77-ae7e-e4c274f78187.jpg?1743205204,,,,,,,
Trading Card Games,Magic: The Gathering,Boulderborn Dragon (Non-Foil),"Set: Tarkir: Dragonstorm • Rarity: Common • Language: En • Type: Artifact Creature — Dragon • Mana Cost: {5} • Text: Flying, vigilance Whenever this creature attacks, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/9/7/970e11f0-337a-46b5-9bff-4bcb7843ed3a.jpg?1743205277,,,,,,,
Trading Card Games,Magic: The Gathering,Mammoth Bellow (Foil),"Set: Tarkir: Dragonstorm • Rarity: Uncommon • Language: En • Type: Sorcery • Mana Cost: {2}{G}{U}{R} • Text: Create a 5/5 green Elephant creature token. Harmonize {5}{G}{U}{R} (You may cast this card from your graveyard for its harmonize cost. You may tap a creature you control to reduce that cost by {X}, where X is its power. Then exile this spell.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/4/6/468b17b4-79ce-4dfa-8873-a9cfc347e38f.jpg?1743204808,,,,,,,
Trading Card Games,Magic: The Gathering,Veteran Ice Climber (Foil),"Set: Tarkir: Dragonstorm • Rarity: Uncommon • Language: En • Type: Creature — Human Scout • Mana Cost: {1}{U} • Text: Vigilance This creature can't be blocked. Whenever this creature attacks, up to one target player mills cards equal to this creature's power. (They put that many cards from the top of their library into their graveyard.)",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/b/c/bcccfd7b-2846-4552-a89a-2b868bc9ab20.jpg?1743204215,,,,,,,
Trading Card Games,Magic: The Gathering,Breaching Dragonstorm (Foil),"Set: Tarkir: Dragonstorm • Rarity: Uncommon • Language: En • Type: Enchantment • Mana Cost: {4}{R} • Text: When this enchantment enters, exile cards from the top of your library until you exile a nonland card. You may cast it without paying its mana cost if that spell's mana value is 8 or less. If you don't, put that card into your hand. When a Dragon you control enters, return this enchantment to its owner's hand.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/e/2/e2c2a069-7553-4879-abfb-b2aa3349e4b8.jpg?1743204368,,,,,,,
Trading Card Games,Magic: The Gathering,Temur Tawnyback (Foil),"Set: Tarkir: Dragonstorm • Rarity: Common • Language: En • Type: Creature — Beast • Mana Cost: {2/G}{2/U}{2/R} • Text: When this creature enters, draw a card, then discard a card.",1,Buy it Now,1,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/3/c/3cdb383f-bc04-46d1-aa3a-7459d57f1fec.jpg?1743204904,,,,,,,
