Title,Description
Stifle normal en,"Collector number: 1787
Set code: SLD
Set name: Secret Lair Drop
Foil: normal
Rarity: rare
type_line: Instant
color_identity: U
colors: U
mana_cost: {U}
oracle_text: Counter target activated or triggered ability. (Mana abilities can't be targeted.)
Language: en"
Cori-Steel Cutter normal en,"Collector number: 103
Set code: TDM
Set name: Tarkir: Dragonstorm
Foil: normal
Rarity: rare
type_line: Artifact — Equipment
color_identity: R
colors: R
mana_cost: {1}{R}
oracle_text: Equipped creature gets +1/+1 and has trample and haste.
Flurry — Whenever you cast your second spell each turn, create a 1/1 white Monk creature token with prowess. You may attach this Equipment to it. (Whenever you cast a noncreature spell, the token gets +1/+1 until end of turn.)
Equip {1}{R}
Language: en"
"Lumra, Bellow of the Woods foil en","Collector number: 183
Set code: BLB
Set name: Bloomburrow
Foil: foil
Rarity: mythic
type_line: Legendary Creature — Elemental Bear
color_identity: G
colors: G
mana_cost: {4}{G}{G}
oracle_text: Vigilance, reach
Lumra's power and toughness are each equal to the number of lands you control.
When Lumra enters, mill four cards. Then return all land cards from your graveyard to the battlefield tapped.
Language: en"
Valley Floodcaller foil en,"Collector number: 308
Set code: BLB
Set name: Bloomburrow
Foil: foil
Rarity: rare
type_line: Creature — Otter Wizard
color_identity: U
colors: U
mana_cost: {2}{U}
oracle_text: Flash
You may cast noncreature spells as though they had flash.
Whenever you cast a noncreature spell, Birds, Frogs, Otters, and Rats you control get +1/+1 until end of turn. Untap them.
Language: en"
Life from the Loam foil en,"Collector number: 148
Set code: RVR
Set name: Ravnica Remastered
Foil: foil
Rarity: rare
type_line: Sorcery
color_identity: G
colors: G
mana_cost: {1}{G}
oracle_text: Return up to three target land cards from your graveyard to your hand.
Dredge 3 (If you would draw a card, you may mill three cards instead. If you do, return this card from your graveyard to your hand.)
Language: en"
Flare of Malice foil en,"Collector number: 331
Set code: MH3
Set name: Modern Horizons 3
Foil: foil
Rarity: rare
type_line: Instant
color_identity: B
colors: B
mana_cost: {2}{B}{B}
oracle_text: You may sacrifice a nontoken black creature rather than pay this spell's mana cost.
Each opponent sacrifices a creature or planeswalker with the greatest mana value among creatures and planeswalkers they control.
Language: en"
Stifle normal en,"Collector number: 173
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: rare
type_line: Instant
color_identity: U
colors: U
mana_cost: {U}
oracle_text: Counter target activated or triggered ability. (Mana abilities can't be targeted.)
Language: en"
"Ygra, Eater of All normal en","Collector number: 241
Set code: BLB
Set name: Bloomburrow
Foil: normal
Rarity: mythic
type_line: Legendary Creature — Elemental Cat
color_identity: B, G
colors: B, G
mana_cost: {3}{B}{G}
oracle_text: Ward—Sacrifice a Food.
Other creatures are Food artifacts in addition to their other types and have ""{2}, {T}, Sacrifice this permanent: You gain 3 life.""
Whenever a Food is put into a graveyard from the battlefield, put two +1/+1 counters on Ygra.
Language: en"
Scrawling Crawler foil en,"Collector number: 354
Set code: FDN
Set name: Foundations
Foil: foil
Rarity: rare
type_line: Artifact Creature — Phyrexian Construct
color_identity: 
colors: 
mana_cost: {3}
oracle_text: At the beginning of your upkeep, each player draws a card.
Whenever an opponent draws a card, that player loses 1 life.
Language: en"
"Krenko, Mob Boss etched en","Collector number: 543
Set code: CMM
Set name: Commander Masters
Foil: etched
Rarity: rare
type_line: Legendary Creature — Goblin Warrior
color_identity: R
colors: R
mana_cost: {2}{R}{R}
oracle_text: {T}: Create X 1/1 red Goblin creature tokens, where X is the number of Goblins you control.
Language: en"
Counterspell foil en,"Collector number: 2
Set code: PURL
Set name: URL/Convention Promos
Foil: foil
Rarity: rare
type_line: Instant
color_identity: U
colors: U
mana_cost: {U}{U}
oracle_text: Counter target spell.
Language: en"
Krark-Clan Ironworks foil en,"Collector number: 224
Set code: MB2
Set name: Mystery Booster 2
Foil: foil
Rarity: uncommon
type_line: Artifact
color_identity: 
colors: 
mana_cost: {4}
oracle_text: Sacrifice an artifact: Add {C}{C}.
Language: en"
Elvish Reclaimer foil en,"Collector number: 205
Set code: MB2
Set name: Mystery Booster 2
Foil: foil
Rarity: rare
type_line: Creature — Elf Warrior
color_identity: G
colors: G
mana_cost: {G}
oracle_text: This creature gets +2/+2 as long as there are three or more land cards in your graveyard.
{2}, {T}, Sacrifice a land: Search your library for a land card, put it onto the battlefield tapped, then shuffle.
Language: en"
Mana Tithe normal en,"Collector number: 26
Set code: TSR
Set name: Time Spiral Remastered
Foil: normal
Rarity: common
type_line: Instant
color_identity: W
colors: W
mana_cost: {W}
oracle_text: Counter target spell unless its controller pays {1}.
Language: en"
Goblin Electromancer normal en,"Collector number: 367
Set code: RVR
Set name: Ravnica Remastered
Foil: normal
Rarity: common
type_line: Creature — Goblin Wizard
color_identity: R, U
colors: R, U
mana_cost: {U}{R}
oracle_text: Instant and sorcery spells you cast cost {1} less to cast.
Language: en"
"Chevill, Bane of Monsters foil ja","Collector number: 330
Set code: IKO
Set name: Ikoria: Lair of Behemoths
Foil: foil
Rarity: mythic
type_line: Legendary Creature — Human Rogue
color_identity: B, G
colors: B, G
mana_cost: {B}{G}
oracle_text: Deathtouch
At the beginning of your upkeep, if your opponents control no permanents with bounty counters on them, put a bounty counter on target creature or planeswalker an opponent controls.
Whenever a permanent an opponent controls with a bounty counter on it dies, you gain 3 life and draw a card.
Language: ja"
"Kathril, Aspect Warper foil ja","Collector number: 10
Set code: C20
Set name: Commander 2020
Foil: foil
Rarity: mythic
type_line: Legendary Creature — Nightmare Insect
color_identity: B, G, W
colors: B, G, W
mana_cost: {2}{W}{B}{G}
oracle_text: When Kathril enters, put a flying counter on any creature you control if a creature card in your graveyard has flying. Repeat this process for first strike, double strike, deathtouch, hexproof, indestructible, lifelink, menace, reach, trample, and vigilance. Then put a +1/+1 counter on Kathril for each counter put on a creature this way.
Language: ja"
The Royal Scions foil ja,"Collector number: 1600
Set code: SLD
Set name: Secret Lair Drop
Foil: foil
Rarity: mythic
type_line: Legendary Planeswalker — Will Rowan
color_identity: R, U
colors: R, U
mana_cost: {1}{U}{R}
oracle_text: +1: Draw a card, then discard a card.
+1: Target creature gets +2/+0 and gains first strike and trample until end of turn.
−8: Draw four cards. When you do, The Royal Scions deals damage to any target equal to the number of cards in your hand.
Language: ja"
The Royal Scions normal ja,"Collector number: 1600
Set code: SLD
Set name: Secret Lair Drop
Foil: normal
Rarity: mythic
type_line: Legendary Planeswalker — Will Rowan
color_identity: R, U
colors: R, U
mana_cost: {1}{U}{R}
oracle_text: +1: Draw a card, then discard a card.
+1: Target creature gets +2/+0 and gains first strike and trample until end of turn.
−8: Draw four cards. When you do, The Royal Scions deals damage to any target equal to the number of cards in your hand.
Language: ja"
Negate foil ja,"Collector number: 81
Set code: STA
Set name: Strixhaven Mystical Archive
Foil: foil
Rarity: uncommon
type_line: Instant
color_identity: U
colors: U
mana_cost: {1}{U}
oracle_text: Counter target noncreature spell.
Language: ja"
"Blex, Vexing Pest // Search for Blex normal ja","Collector number: 148
Set code: STX
Set name: Strixhaven: School of Mages
Foil: normal
Rarity: mythic
type_line: Legendary Creature — Pest // Sorcery
color_identity: B, G
colors: 
mana_cost: 
oracle_text: 
Language: ja"
Agonizing Remorse normal ja,"Collector number: 87
Set code: STA
Set name: Strixhaven Mystical Archive
Foil: normal
Rarity: uncommon
type_line: Sorcery
color_identity: B
colors: B
mana_cost: {1}{B}
oracle_text: Target opponent reveals their hand. You choose a nonland card from it or a card from their graveyard. Exile that card. You lose 1 life.
Language: ja"
"Abuelo, Ancestral Echo normal en","Collector number: 297
Set code: LCI
Set name: The Lost Caverns of Ixalan
Foil: normal
Rarity: rare
type_line: Legendary Creature — Spirit
color_identity: U, W
colors: U, W
mana_cost: {1}{W}{U}
oracle_text: Flying, ward {2}
{1}{W}{U}: Exile another target creature or artifact you control. Return it to the battlefield under its owner's control at the beginning of the next end step.
Language: en"
Abundant Growth foil en,"Collector number: 315
Set code: INR
Set name: Innistrad Remastered
Foil: foil
Rarity: common
type_line: Enchantment — Aura
color_identity: G
colors: G
mana_cost: {G}
oracle_text: Enchant land
When this Aura enters, draw a card.
Enchanted land has ""{T}: Add one mana of any color.""
Language: en"
Academic Probation foil en,"Collector number: 7
Set code: STX
Set name: Strixhaven: School of Mages
Foil: foil
Rarity: rare
type_line: Sorcery — Lesson
color_identity: W
colors: W
mana_cost: {1}{W}
oracle_text: Choose one —
• Choose a nonland card name. Opponents can't cast spells with the chosen name until your next turn.
• Choose target nonland permanent. Until your next turn, it can't attack or block, and its activated abilities can't be activated.
Language: en"
Aeon Chronicler normal en,"Collector number: 51
Set code: TSR
Set name: Time Spiral Remastered
Foil: normal
Rarity: rare
type_line: Creature — Avatar
color_identity: U
colors: U
mana_cost: {3}{U}{U}
oracle_text: Aeon Chronicler's power and toughness are each equal to the number of cards in your hand.
Suspend X—{X}{3}{U}. X can't be 0.
Whenever a time counter is removed from this card while it's exiled, draw a card.
Language: en"
Aether Revolt normal en,"Collector number: 113
Set code: MH3
Set name: Modern Horizons 3
Foil: normal
Rarity: rare
type_line: Enchantment
color_identity: R
colors: R
mana_cost: {2}{R}{R}
oracle_text: Revolt — As long as a permanent left the battlefield under your control this turn, if a source you control would deal noncombat damage to an opponent or a permanent an opponent controls, it deals that much damage plus 2 instead.
Whenever you get one or more {E}, this enchantment deals that much damage to any target.
Language: en"
Afterburner Expert foil en,"Collector number: 150
Set code: DFT
Set name: Aetherdrift
Foil: foil
Rarity: rare
type_line: Creature — Goblin Artificer
color_identity: G
colors: G
mana_cost: {2}{G}
oracle_text: Exhaust — {2}{G}{G}: Put two +1/+1 counters on this creature. (Activate each exhaust ability only once.)
Whenever you activate an exhaust ability, return this card from your graveyard to the battlefield.
Language: en"
"Akroma, Angel of Fury foil en","Collector number: 150
Set code: TSR
Set name: Time Spiral Remastered
Foil: foil
Rarity: mythic
type_line: Legendary Creature — Angel
color_identity: R
colors: R
mana_cost: {5}{R}{R}{R}
oracle_text: This spell can't be countered.
Flying, trample, protection from white and from blue
{R}: Akroma gets +1/+0 until end of turn.
Morph {3}{R}{R}{R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Language: en"
Angel of Salvation normal en,"Collector number: 3
Set code: TSR
Set name: Time Spiral Remastered
Foil: normal
Rarity: rare
type_line: Creature — Angel
color_identity: W
colors: W
mana_cost: {6}{W}{W}
oracle_text: Flash; convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Flying
When this creature enters, prevent the next 5 damage that would be dealt this turn to any number of targets, divided as you choose.
Language: en"
Archmage of Runes normal en,"Collector number: 450
Set code: FDN
Set name: Foundations
Foil: normal
Rarity: rare
type_line: Creature — Giant Wizard
color_identity: U
colors: U
mana_cost: {3}{U}{U}
oracle_text: Instant and sorcery spells you cast cost {1} less to cast.
Whenever you cast an instant or sorcery spell, draw a card.
Language: en"
Arch of Orazca normal en,"Collector number: 404
Set code: TSR
Set name: Time Spiral Remastered
Foil: normal
Rarity: special
type_line: Land
color_identity: 
colors: 
mana_cost: 
oracle_text: Ascend (If you control ten or more permanents, you get the city's blessing for the rest of the game.)
{T}: Add {C}.
{5}, {T}: Draw a card. Activate only if you have the city's blessing.
Language: en"
