Title,Description
normal Barbed Servitor,"Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 77
Rarity: rare
type_line: Artifact Creature — Construct
Language: en
mana_cost: {3}{B}
color_identity: B
colors: B
oracle_text: Indestructible
When this creature enters, suspect it. (It has menace and can't block.)
Whenever this creature deals combat damage to a player, you draw a card and you lose 1 life.
Whenever this creature is dealt damage, target opponent loses that much life."
"normal Invasion of Fiora // Marchesa, Resolute Monarch","Set code: MOM
Set name: March of the Machine
Collector number: 114
Rarity: rare
type_line: Battle — Siege // Legendary Creature — Human Noble
Language: en
mana_cost: 
color_identity: B
colors: 
oracle_text: "
foil Devil K. Nevil,"Set code: UNF
Set name: Unfinity
Collector number: 390
Rarity: rare
type_line: Legendary Creature — Devil Performer
Language: en
mana_cost: {2}{R}
color_identity: R
colors: R
oracle_text: Haste
When Devil K. Nevil enters, jump it over any number of creatures. If it clears those creatures, put that many +1/+1 counters on it. (You can see a jumping demonstration at DevilKNevil.com.)"
normal Bloated Processor,"Set code: MOM
Set name: March of the Machine
Collector number: 93
Rarity: rare
type_line: Creature — Phyrexian
Language: en
mana_cost: {2}{B}
color_identity: B
colors: B
oracle_text: Sacrifice another Phyrexian: Put a +1/+1 counter on this creature.
When this creature dies, incubate X, where X is its power. (Create an Incubator token with X +1/+1 counters on it and ""{2}: Transform this token."" It transforms into a 0/0 Phyrexian artifact creature.)"
normal Dusk Legion Duelist,"Set code: MOM
Set name: March of the Machine
Collector number: 11
Rarity: rare
type_line: Creature — Vampire Soldier
Language: en
mana_cost: {1}{W}
color_identity: W
colors: W
oracle_text: Vigilance
Whenever one or more +1/+1 counters are put on this creature, draw a card. This ability triggers only once each turn."
"foil Ezrim, Agency Chief","Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 360
Rarity: rare
type_line: Legendary Creature — Archon Detective
Language: en
mana_cost: {1}{W}{W}{U}{U}
color_identity: U, W
colors: U, W
oracle_text: Flying
When Ezrim enters, investigate twice. (To investigate, create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
{1}, Sacrifice an artifact: Ezrim gains your choice of vigilance, lifelink, or hexproof until end of turn."
foil Axebane Ferox,"Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 409
Rarity: rare
type_line: Creature — Beast
Language: en
mana_cost: {2}{G}{G}
color_identity: G
colors: G
oracle_text: Deathtouch, haste
Ward—Collect evidence 4. (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player exiles cards with total mana value 4 or greater from their graveyard.)"
"foil Claire D'Loon, Joy Sculptor","Set code: UNF
Set name: Unfinity
Collector number: 165
Rarity: rare
type_line: Legendary Creature — Human Performer
Language: en
mana_cost: {W}{U}
color_identity: U, W
colors: U, W
oracle_text: When Claire D'Loon, Joy Sculptor enters, for the rest of the game, tokens you own become cards that are still tokens. (They continue to exist after they leave the battlefield.)
{1}{W}{U}, {T}: You may put a token from your graveyard or hand onto the battlefield."
normal Insidious Roots,"Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 208
Rarity: uncommon
type_line: Enchantment
Language: en
mana_cost: {B}{G}
color_identity: B, G
colors: B, G
oracle_text: Creature tokens you control have ""{T}: Add one mana of any color.""
Whenever one or more creature cards leave your graveyard, create a 0/1 green Plant creature token, then put a +1/+1 counter on each Plant you control."
normal Spectral Arcanist,"Set code: VOC
Set name: Crimson Vow Commander
Collector number: 53
Rarity: rare
type_line: Creature — Spirit Wizard
Language: en
mana_cost: {3}{U}
color_identity: U
colors: U
oracle_text: Flying
When this creature enters, you may cast an instant or sorcery spell with mana value less than or equal to the number of Spirits you control from a graveyard without paying its mana cost. If that spell would be put into a graveyard, exile it instead."
normal Unshakable Tail,"Set code: MKC
Set name: Murders at Karlov Manor Commander
Collector number: 339
Rarity: rare
type_line: Creature — Zombie Detective
Language: en
mana_cost: {2}{B}
color_identity: B
colors: B
oracle_text: When this creature enters and at the beginning of your upkeep, surveil 1.
Whenever one or more creature cards are put into your graveyard from your library, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
{2}, Sacrifice a Clue: Return this card from your graveyard to your hand."
normal Kylox's Voltstrider,"Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 417
Rarity: mythic
type_line: Artifact — Vehicle
Language: en
mana_cost: {1}{U}{R}
color_identity: R, U
colors: R, U
oracle_text: Collect evidence 6: This Vehicle becomes an artifact creature until end of turn.
Whenever this Vehicle attacks, you may cast an instant or sorcery spell from among cards exiled with it. If that spell would be put into a graveyard, put it on the bottom of its owner's library instead.
Crew 2"
normal Corpses of the Lost,"Set code: LCI
Set name: The Lost Caverns of Ixalan
Collector number: 366
Rarity: rare
type_line: Enchantment
Language: en
mana_cost: {2}{B}
color_identity: B
colors: B
oracle_text: Skeletons you control get +1/+0 and have haste.
When this enchantment enters, create a 2/2 black Skeleton Pirate creature token.
At the beginning of your end step, if you descended this turn, you may pay 1 life. If you do, return this enchantment to its owner's hand. (You descended if a permanent card was put into your graveyard from anywhere.)"
normal Printlifter Ooze,"Set code: MKC
Set name: Murders at Karlov Manor Commander
Collector number: 350
Rarity: rare
type_line: Creature — Ooze
Language: en
mana_cost: {1}{G}
color_identity: G
colors: G
oracle_text: Deathtouch
Whenever this creature or another creature you control is turned face up, create a 0/0 green Ooze creature token with trample. The token enters with X +1/+1 counters on it, where X is the number of other creatures you control.
Disguise {3}{G}"
normal Magus of the Future,"Set code: TSR
Set name: Time Spiral Remastered
Collector number: 75
Rarity: rare
type_line: Creature — Human Wizard
Language: en
mana_cost: {2}{U}{U}{U}
color_identity: U
colors: U
oracle_text: Play with the top card of your library revealed.
You may play lands and cast spells from the top of your library."
normal Zephyr Singer,"Set code: MOM
Set name: March of the Machine
Collector number: 86
Rarity: rare
type_line: Creature — Siren Pirate
Language: en
mana_cost: {2}{U}{U}
color_identity: U
colors: U
oracle_text: Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Flying, vigilance
When this creature enters, put a flying counter on each creature that convoked it."
foil Anzrag's Rampage,"Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 111
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {3}{R}{R}
color_identity: R
colors: R
oracle_text: Destroy all artifacts you don't control, then exile the top X cards of your library, where X is the number of artifacts that were put into graveyards from the battlefield this turn. You may put a creature card exiled this way onto the battlefield. It gains haste. Return it to your hand at the beginning of the next end step."
normal Evolved Spinoderm,"Set code: ONE
Set name: Phyrexia: All Will Be One
Collector number: 313
Rarity: rare
type_line: Creature — Phyrexian Beast
Language: en
mana_cost: {2}{G}{G}
color_identity: G
colors: G
oracle_text: This creature enters with four oil counters on it.
This creature has trample as long as it has two or fewer oil counters on it. Otherwise, it has hexproof.
At the beginning of your upkeep, remove an oil counter from this creature. Then if it has no oil counters on it, sacrifice it."
normal Glissa's Retriever,"Set code: ONC
Set name: Phyrexia: All Will Be One Commander
Collector number: 56
Rarity: rare
type_line: Creature — Phyrexian Beast
Language: en
mana_cost: {5}{G}
color_identity: G
colors: G
oracle_text: Haste, toxic 3 (Players dealt combat damage by this creature also get three poison counters.)
This creature can't be blocked by creatures with power 2 or less.
Corrupted — When this creature dies, exile it. When you do, return up to X target cards from your graveyard to your hand, where X is the number of opponents who have three or more poison counters."
normal Dredge the Mire,"Set code: C20
Set name: Commander 2020
Collector number: 43
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {3}{B}
color_identity: B
colors: B
oracle_text: Each opponent chooses a creature card in their graveyard. Put those cards onto the battlefield under your control."
normal Offspring's Revenge,"Set code: IKO
Set name: Ikoria: Lair of Behemoths
Collector number: 340
Rarity: rare
type_line: Enchantment
Language: en
mana_cost: {2}{R}{W}{B}
color_identity: B, R, W
colors: B, R, W
oracle_text: At the beginning of combat on your turn, exile target red, white, or black creature card from your graveyard. Create a token that's a copy of that card, except it's 1/1. It gains haste until your next turn."
normal Pyrotechnic Performer,"Set code: MKM
Set name: Murders at Karlov Manor
Collector number: 407
Rarity: rare
type_line: Creature — Lizard Assassin
Language: en
mana_cost: {1}{R}
color_identity: R
colors: R
oracle_text: Disguise {R} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)
Whenever this creature or another creature you control is turned face up, that creature deals damage equal to its power to each opponent."
normal Amphibian Downpour,"Set code: MH3
Set name: Modern Horizons 3
Collector number: 449
Rarity: rare
type_line: Enchantment — Aura
Language: en
mana_cost: {2}{U}
color_identity: U
colors: U
oracle_text: Flash
Storm (When you cast this spell, copy it for each spell cast before it this turn. You may choose new targets for the copies. Copies become tokens.)
Enchant creature
Enchanted creature loses all abilities and is a blue Frog creature with base power and toughness 1/1."
foil Alpha Deathclaw,"Set code: PIP
Set name: Fallout
Collector number: 336
Rarity: rare
type_line: Creature — Lizard Mutant
Language: ja
mana_cost: {4}{B}{G}
color_identity: B, G
colors: B, G
oracle_text: Menace, trample
When this creature enters or becomes monstrous, destroy target permanent.
{5}{B}{G}: Monstrosity 4. (If this creature isn't monstrous, put four +1/+1 counters on it and it becomes monstrous.)"
normal Seachrome Coast,"Set code: SOM
Set name: Scars of Mirrodin
Collector number: 229
Rarity: rare
type_line: Land
Language: en
mana_cost: 
color_identity: U, W
colors: 
oracle_text: This land enters tapped unless you control two or fewer other lands.
{T}: Add {W} or {U}."
foil Hew the Entwood,"Set code: LTR
Set name: The Lord of the Rings: Tales of Middle-earth
Collector number: 772
Rarity: mythic
type_line: Sorcery
Language: en
mana_cost: {3}{R}{R}
color_identity: R
colors: R
oracle_text: Sacrifice any number of lands. Reveal the top X cards of your library, where X is the number of lands sacrificed this way. Choose any number of artifact and/or land cards revealed this way. Put all nonland cards chosen this way onto the battlefield, then put all land cards chosen this way onto the battlefield tapped, then put the rest on the bottom of your library in a random order."
