Category,Sub Category,Title,Description,Quantity,Type,Price,Shipping Profile,Offerable,Hazmat,Condition,Cost Per Item,SKU,Image URL 1,Image URL 2,Image URL 3,Image URL 4,Image URL 5,Image URL 6,Image URL 7,Image URL 8
Trading Cards,Magic: The Gathering,Bloated Contaminator foil,"Foil: foil
Collector number: 159
Set name: Phyrexia: All Will Be One
Set code: ONE
Rarity: rare
Language: en
color_identity: G
colors: G
mana_cost: {2}{G}
type_line: Creature — Phyrexian Beast
oracle_text: Trample
Toxic 1 (Players dealt combat damage by this creature also get a poison counter.)
Whenever this creature deals combat damage to a player, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",1,,3,,No,No,near_mint,2.71,,https://cards.scryfall.io/normal/front/4/1/411bda96-6c65-475d-9850-0a9b3eefa553.jpg?1678455105,,,,,,,
Trading Cards,Magic: The Gathering,Ms. Bumbleflower normal,"Foil: normal
Collector number: 3
Set name: Bloomburrow Commander
Set code: BLC
Rarity: mythic
Language: en
color_identity: G, U, W
colors: G, U, W
mana_cost: {1}{G}{W}{U}
type_line: Legendary Creature — Rabbit Citizen
oracle_text: Vigilance
Whenever you cast a spell, target opponent draws a card. Put a +1/+1 counter on target creature. It gains flying until end of turn. If this is the second time this ability has resolved this turn, you draw two cards.",1,,1,,No,No,near_mint,1.26,,https://cards.scryfall.io/normal/front/4/2/42bbedc1-6b83-46b4-8b3b-a4e05ce77d87.jpg?1721428140,,,,,,,
Trading Cards,Magic: The Gathering,"Karn, Scion of Urza foil","Foil: foil
Collector number: 1419★
Set name: Secret Lair Drop
Set code: SLD
Rarity: mythic
Language: en
color_identity: 
colors: 
mana_cost: {4}
type_line: Legendary Planeswalker — Karn
oracle_text: +1: Reveal the top two cards of your library. An opponent chooses one of them. Put that card into your hand and exile the other with a silver counter on it.
−1: Put a card you own with a silver counter on it from exile into your hand.
−2: Create a 0/0 colorless Construct artifact creature token with ""This token gets +1/+1 for each artifact you control.""",1,,5,,No,No,near_mint,5.12,,https://cards.scryfall.io/normal/front/b/8/b8c7572e-4547-4ab5-b335-7d31de657cc6.jpg?1739618435,,,,,,,
Trading Cards,Magic: The Gathering,Voldaren Epicure foil,"Foil: foil
Collector number: 405
Set name: Innistrad Remastered
Set code: INR
Rarity: common
Language: en
color_identity: R
colors: R
mana_cost: {R}
type_line: Creature — Vampire
oracle_text: When this creature enters, it deals 1 damage to each opponent. Create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this token: Draw a card."")",2,,1,,No,No,near_mint,1.15,,https://cards.scryfall.io/normal/front/1/c/1cd8c532-132d-4291-b111-8f1ff6064bf6.jpg?1736551117,,,,,,,
Trading Cards,Magic: The Gathering,Ornery Tumblewagg foil,"Foil: foil
Collector number: 171
Set name: Outlaws of Thunder Junction
Set code: OTJ
Rarity: rare
Language: en
color_identity: G
colors: G
mana_cost: {2}{G}
type_line: Creature — Brushwagg Mount
oracle_text: At the beginning of combat on your turn, put a +1/+1 counter on target creature.
Whenever this creature attacks while saddled, double the number of +1/+1 counters on target creature.
Saddle 2 (Tap any number of other creatures you control with total power 2 or more: This Mount becomes saddled until end of turn. Saddle only as a sorcery.)",1,,1,,No,No,near_mint,0.5,,https://cards.scryfall.io/normal/front/0/0/0020c31b-002a-4121-bc61-2c2c16e9afc8.jpg?1712355953,,,,,,,
Trading Cards,Magic: The Gathering,Vanishing Verse normal,"Foil: normal
Collector number: 57
Set name: Breaking News
Set code: OTP
Rarity: rare
Language: en
color_identity: B, W
colors: B, W
mana_cost: {W}{B}
type_line: Instant
oracle_text: Exile target monocolored permanent.",1,,1,,No,No,near_mint,0.3,,https://cards.scryfall.io/normal/front/f/c/fc4b1507-7daa-4728-b79e-a9423dae6c57.jpg?1712353630,,,,,,,
Trading Cards,Magic: The Gathering,Savvy Trader normal,"Foil: normal
Collector number: 69
Set name: Outlaws of Thunder Junction Commander
Set code: OTC
Rarity: rare
Language: en
color_identity: G
colors: G
mana_cost: {3}{G}
type_line: Creature — Human Citizen
oracle_text: When this creature enters, exile target permanent card from your graveyard. You may play that card for as long as it remains exiled.
Spells you cast from anywhere other than your hand cost {1} less to cast.",1,,1,,No,No,near_mint,1.0,,https://cards.scryfall.io/normal/front/8/5/8532635e-a5f3-465d-9aac-54e1ba25f3d4.jpg?1712354025,,,,,,,
Trading Cards,Magic: The Gathering,"Bruse Tarl, Roving Rancher normal","Foil: normal
Collector number: 350
Set name: Outlaws of Thunder Junction
Set code: OTJ
Rarity: rare
Language: en
color_identity: R, W
colors: R, W
mana_cost: {2}{R}{W}
type_line: Legendary Creature — Human Warrior
oracle_text: Oxen you control have double strike.
Whenever Bruse Tarl enters or attacks, exile the top card of your library. If it's a land card, create a 2/2 white Ox creature token. Otherwise, you may cast it until the end of your next turn.",1,,1,,No,No,near_mint,0.29,,https://cards.scryfall.io/normal/front/0/2/026257bf-f4e7-45f8-9c93-7248f201c583.jpg?1712356744,,,,,,,
Trading Cards,Magic: The Gathering,Decimate normal,"Foil: normal
Collector number: 41
Set name: Breaking News
Set code: OTP
Rarity: rare
Language: en
color_identity: G, R
colors: G, R
mana_cost: {2}{R}{G}
type_line: Sorcery
oracle_text: Destroy target artifact, target creature, target enchantment, and target land. (You can't cast this spell unless you have legal choices for all its targets.)",1,,1,,No,No,near_mint,0.25,,https://cards.scryfall.io/normal/front/a/6/a6166dde-22d8-4fd1-93f9-c4e7762ae2a0.jpg?1712353560,,,,,,,
Trading Cards,Magic: The Gathering,"Yuma, Proud Protector normal","Foil: normal
Collector number: 4
Set name: Outlaws of Thunder Junction Commander
Set code: OTC
Rarity: mythic
Language: en
color_identity: G, R, W
colors: G, R, W
mana_cost: {5}{R}{G}{W}
type_line: Legendary Creature — Human Ranger
oracle_text: This spell costs {1} less to cast for each land card in your graveyard.
Whenever Yuma enters or attacks, you may sacrifice a land. If you do, draw a card.
Whenever a Desert card is put into your graveyard from anywhere, create a 4/2 green Plant Warrior creature token with reach.",1,,1,,No,No,near_mint,0.48,,https://cards.scryfall.io/normal/front/1/8/18df72be-07d2-4412-b36d-a45119763db3.jpg?1714110413,,,,,,,
Trading Cards,Magic: The Gathering,Pariah normal,"Foil: normal
Collector number: 5
Set name: Breaking News
Set code: OTP
Rarity: rare
Language: en
color_identity: W
colors: W
mana_cost: {2}{W}
type_line: Enchantment — Aura
oracle_text: Enchant creature
All damage that would be dealt to you is dealt to enchanted creature instead.",1,,1,,No,No,near_mint,0.39,,https://cards.scryfall.io/normal/front/1/9/1995fed6-992f-4333-afa6-63d61cfdfa00.jpg?1712353406,,,,,,,
Trading Cards,Magic: The Gathering,Uglúk of the White Hand foil,"Foil: foil
Collector number: 686
Set name: The Lord of the Rings: Tales of Middle-earth
Set code: LTR
Rarity: uncommon
Language: en
color_identity: B, R
colors: B, R
mana_cost: {2}{B}{R}
type_line: Legendary Creature — Orc Soldier
oracle_text: Whenever another creature you control dies, put a +1/+1 counter on Uglúk. If that creature was a Goblin or Orc, put two +1/+1 counters on Uglúk instead.",1,,1,,No,No,near_mint,0.39,,https://cards.scryfall.io/normal/front/e/1/e162b5b2-ebc3-4790-9f19-ac3515a7fc13.jpg?1695448652,,,,,,,
Trading Cards,Magic: The Gathering,Cryptic Coat normal,"Foil: normal
Collector number: 50
Set name: Murders at Karlov Manor
Set code: MKM
Rarity: rare
Language: en
color_identity: U
colors: U
mana_cost: {2}{U}
type_line: Artifact — Equipment
oracle_text: When this Equipment enters, cloak the top card of your library, then attach this Equipment to it. (To cloak a card, put it onto the battlefield face down as a 2/2 creature with ward {2}. Turn it face up any time for its mana cost if it's a creature card.)
Equipped creature gets +1/+0 and can't be blocked.
{1}{U}: Return this Equipment to its owner's hand.",1,,1,,No,No,near_mint,0.4,,https://cards.scryfall.io/normal/front/0/c/0c3d7e2c-a104-4757-9984-fb31088f92c4.jpg?1706241584,,,,,,,
Trading Cards,Magic: The Gathering,Emergent Ultimatum normal,"Foil: normal
Collector number: 333
Set name: Ikoria: Lair of Behemoths
Set code: IKO
Rarity: rare
Language: ja
color_identity: B, G, U
colors: B, G, U
mana_cost: {B}{B}{G}{G}{G}{U}{U}
type_line: Sorcery
oracle_text: Search your library for up to three monocolored cards with different names and exile them. An opponent chooses one of those cards. Shuffle that card into your library. You may cast the other cards without paying their mana costs. Exile Emergent Ultimatum.",1,,2,,No,No,near_mint,2.3,,https://cards.scryfall.io/normal/front/4/0/400d79b0-102a-406c-8369-8d024b18c4e9.jpg?1604782359,,,,,,,
Trading Cards,Magic: The Gathering,"Fblthp, Lost on the Range normal","Foil: normal
Collector number: 48
Set name: Outlaws of Thunder Junction
Set code: OTJ
Rarity: rare
Language: en
color_identity: U
colors: U
mana_cost: {1}{U}{U}
type_line: Legendary Creature — Homunculus
oracle_text: Ward {2}
You may look at the top card of your library any time.
The top card of your library has plot. The plot cost is equal to its mana cost.
You may plot nonland cards from the top of your library.",1,,1,,No,No,near_mint,0.34,,https://cards.scryfall.io/normal/front/0/1/01d3e6ea-4791-4948-af22-c1bd04c34c1e.jpg?1712355420,,,,,,,
Trading Cards,Magic: The Gathering,Mishra's Foundry normal,"Foil: normal
Collector number: 372
Set name: The Brothers' War
Set code: BRO
Rarity: rare
Language: en
color_identity: 
colors: 
mana_cost: 
type_line: Land
oracle_text: {T}: Add {C}.
{2}: This land becomes a 2/2 Assembly-Worker artifact creature until end of turn. It's still a land.
{1}, {T}: Target attacking Assembly-Worker gets +2/+2 until end of turn.",1,,1,,No,No,near_mint,0.74,,https://cards.scryfall.io/normal/front/f/4/f493bc22-2e38-4459-81f1-37cd1ce921cf.jpg?1674423066,,,,,,,
Trading Cards,Magic: The Gathering,"Gimli, Counter of Kills foil","Foil: foil
Collector number: 804
Set name: The Lord of the Rings: Tales of Middle-earth
Set code: LTR
Rarity: uncommon
Language: en
color_identity: R
colors: R
mana_cost: {3}{R}
type_line: Legendary Creature — Dwarf Warrior
oracle_text: Trample
Whenever a creature an opponent controls dies, Gimli deals 1 damage to that creature's controller.",1,,1,,No,No,near_mint,0.4,,https://cards.scryfall.io/normal/front/5/7/579907d0-3f52-408b-8891-f82eda430c06.jpg?1695448144,,,,,,,
Trading Cards,Magic: The Gathering,"Hinata, Dawn-Crowned normal","Foil: normal
Collector number: 398
Set name: Kamigawa: Neon Dynasty
Set code: NEO
Rarity: rare
Language: en
color_identity: R, U, W
colors: R, U, W
mana_cost: {1}{U}{R}{W}
type_line: Legendary Creature — Kirin Spirit
oracle_text: Flying, trample
Spells you cast cost {1} less to cast for each target.
Spells your opponents cast cost {1} more to cast for each target.",1,,1,,No,No,near_mint,0.75,,https://cards.scryfall.io/normal/front/4/7/4737d299-09ce-4012-b3e9-c93a09035d65.jpg?1654570175,,,,,,,
Trading Cards,Magic: The Gathering,Dragon's Rage Channeler foil,"Foil: foil
Collector number: 9
Set name: Modern Horizons 2 Timeshifts
Set code: H2R
Rarity: uncommon
Language: en
color_identity: R
colors: R
mana_cost: {R}
type_line: Creature — Human Shaman
oracle_text: Whenever you cast a noncreature spell, surveil 1. (Look at the top card of your library. You may put that card into your graveyard.)
Delirium — As long as there are four or more card types among cards in your graveyard, this creature gets +2/+2, has flying, and attacks each combat if able.",1,,4,,No,No,near_mint,3.99,,https://cards.scryfall.io/normal/front/c/7/c75cc38d-aee6-44ab-be69-26491fb9b808.jpg?1717187651,,,,,,,
Trading Cards,Magic: The Gathering,Trenchpost normal,"Foil: normal
Collector number: 83
Set name: Modern Horizons 3 Commander
Set code: M3C
Rarity: rare
Language: en
color_identity: 
colors: 
mana_cost: 
type_line: Land — Locus
oracle_text: {T}: Add {C}.
{3}, {T}: Target player mills a card for each Locus you control.",1,,1,,No,No,near_mint,0.5,,https://cards.scryfall.io/normal/front/4/a/4afcabf8-8f84-489d-8496-5bec55b351bd.jpg?1717190009,,,,,,,
Trading Cards,Magic: The Gathering,Peregrin Took foil,"Foil: foil
Collector number: 807
Set name: The Lord of the Rings: Tales of Middle-earth
Set code: LTR
Rarity: uncommon
Language: en
color_identity: G
colors: G
mana_cost: {2}{G}
type_line: Legendary Creature — Halfling Citizen
oracle_text: If one or more tokens would be created under your control, those tokens plus an additional Food token are created instead. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
Sacrifice three Foods: Draw a card.",1,,2,,No,No,near_mint,2.3,,https://cards.scryfall.io/normal/front/3/c/3c8b8eef-d150-4610-8428-d8ea75eeb80a.jpg?1695448358,,,,,,,
Trading Cards,Magic: The Gathering,Dredge the Mire normal,"Foil: normal
Collector number: 43
Set name: Commander 2020
Set code: C20
Rarity: rare
Language: ja
color_identity: B
colors: B
mana_cost: {3}{B}
type_line: Sorcery
oracle_text: Each opponent chooses a creature card in their graveyard. Put those cards onto the battlefield under your control.",1,,1,,No,No,near_mint,0.39,,https://cards.scryfall.io/normal/front/f/5/f57b4b40-bd46-4859-89f0-fa0bd04cc6e9.jpg?1591319524,,,,,,,
Trading Cards,Magic: The Gathering,Find // Finality normal,"Foil: normal
Collector number: 216
Set name: Fallout
Set code: PIP
Rarity: rare
Language: ja
color_identity: B, G
colors: B, G
mana_cost: {B/G}{B/G} // {4}{B}{G}
type_line: Sorcery // Sorcery
oracle_text: ",1,,1,,No,No,near_mint,0.25,,https://cards.scryfall.io/normal/front/c/b/cbd4c04c-81b5-4026-a82a-4ae94ad50c01.jpg?1708743073,,,,,,,
Trading Cards,Magic: The Gathering,Stolen Strategy foil,"Foil: foil
Collector number: 467
Set name: Fallout
Set code: PIP
Rarity: rare
Language: ja
color_identity: R
colors: R
mana_cost: {4}{R}
type_line: Enchantment
oracle_text: At the beginning of your upkeep, exile the top card of each opponent's library. Until end of turn, you may cast spells from among those exiled cards, and you may spend mana as though it were mana of any color to cast those spells.",1,,1,,No,No,near_mint,0.51,,https://cards.scryfall.io/normal/front/b/c/bc3676db-0f8f-41ee-b178-058930c962bf.jpg?1708744150,,,,,,,
Trading Cards,Magic: The Gathering,Anguished Unmaking foil,"Foil: foil
Collector number: 1001
Set name: Fallout
Set code: PIP
Rarity: rare
Language: ja
color_identity: B, W
colors: B, W
mana_cost: {1}{W}{B}
type_line: Instant
oracle_text: Exile target nonland permanent. You lose 3 life.",1,,3,,No,No,near_mint,2.45,,https://cards.scryfall.io/normal/front/2/7/275c0f2c-6454-45b8-8e4d-bcf3e66ed1b7.jpg?1708746309,,,,,,,
Trading Cards,Magic: The Gathering,Archangel Elspeth foil,"Foil: foil
Collector number: 320
Set name: March of the Machine
Set code: MOM
Rarity: mythic
Language: en
color_identity: W
colors: W
mana_cost: {2}{W}{W}
type_line: Legendary Planeswalker — Elspeth
oracle_text: +1: Create a 1/1 white Soldier creature token with lifelink.
−2: Put two +1/+1 counters on target creature. It becomes an Angel in addition to its other types and gains flying.
−6: Return all nonland permanent cards with mana value 3 or less from your graveyard to the battlefield.",1,,9,,No,No,near_mint,8.53,,https://cards.scryfall.io/normal/front/9/3/93f99e67-901f-4c8d-8a09-e443b7eb928f.jpg?1682206437,,,,,,,
Trading Cards,Magic: The Gathering,Path to Exile normal,"Foil: normal
Collector number: 299
Set name: Time Spiral Remastered
Set code: TSR
Rarity: special
Language: en
color_identity: W
colors: W
mana_cost: {W}
type_line: Instant
oracle_text: Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle.",1,,4,,No,No,near_mint,3.72,,https://cards.scryfall.io/normal/front/2/e/2ee3e42e-120c-468a-988d-4441b6025bbe.jpg?1619399963,,,,,,,
Trading Cards,Magic: The Gathering,Consign to Memory normal,"Foil: normal
Collector number: 54
Set name: Modern Horizons 3
Set code: MH3
Rarity: uncommon
Language: en
color_identity: U
colors: U
mana_cost: {U}
type_line: Instant
oracle_text: Replicate {1} (When you cast this spell, copy it for each time you paid its replicate cost. You may choose new targets for the copies.)
Counter target triggered ability or colorless spell.",3,,8,,No,No,near_mint,7.5,,https://cards.scryfall.io/normal/front/b/c/bc95af55-d1dd-4fe6-adb0-3ad6db20d986.jpg?1717011640,,,,,,,
