Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Purchase price,Misprint,Altered,Condition,Language,Purchase price currency,type_line,mana_cost,colors,color_identity,oracle_text,legal_commander,legal_pauper
Sanctuary Lockdown,IKO,Ikoria: Lair of Behemoths,28,normal,uncommon,1,50049,1387b7be-f69e-4919-9070-a89654c656f3,0.08,False,False,near_mint,en,USD,Enchantment,{2}{W},W,W,"Humans you control get +1/+1.
{2}, Tap two untapped Humans you control: Tap target creature an opponent controls.",legal,not_legal
Sanguine Savior,MKM,Murders at Karlov Manor,230,normal,common,2,91073,9cba5503-ba99-43d8-8062-66d905e0d86b,0.05,False,False,near_mint,en,USD,Creature — Vampire Cleric,{1}{W}{B},"B, W","B, W","Flying, lifelink
Disguise {W/B}{W/B} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)
When this creature is turned face up, another target creature you control gains lifelink until end of turn.",legal,legal
Sanitation Automaton,MKM,Murders at Karlov Manor,256,normal,common,2,90864,52608ba4-c47d-44e4-b624-dee2a3a42ae2,0.03,False,False,near_mint,en,USD,Artifact Creature — Construct,{2},,,"When this creature enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",legal,legal
Sarpadian Simulacrum,MH3,Modern Horizons 3,135,normal,common,5,94835,099c65d5-9dd3-41d3-9102-3f6cb30c7b8e,0.05,False,False,near_mint,en,USD,Artifact Creature — Goblin,{R},R,R,"Haste
{3}{R}, Sacrifice this creature: It deals 4 damage to target creature.",legal,legal
Sarpadian Simulacrum,MH3,Modern Horizons 3,135,foil,common,2,94835,099c65d5-9dd3-41d3-9102-3f6cb30c7b8e,0.08,False,False,near_mint,en,USD,Artifact Creature — Goblin,{R},R,R,"Haste
{3}{R}, Sacrifice this creature: It deals 4 damage to target creature.",legal,legal
Saruman the White,LTR,The Lord of the Rings: Tales of Middle-earth,518,foil,uncommon,1,86533,64a5787a-fc14-4758-8dea-828cd22daa04,0.35,False,False,near_mint,en,USD,Legendary Creature — Avatar Wizard,{4}{U},U,U,"Ward {2}
Whenever you cast your second spell each turn, amass Orcs 2. (Put two +1/+1 counters on an Army you control. It's also an Orc. If you don't control an Army, create a 0/0 black Orc Army creature token first.)",legal,not_legal
Savage Smash,OTP,Breaking News,53,foil,uncommon,1,93149,4b05cacb-1f62-46ca-90a0-202d4adcff2c,0.07,False,False,near_mint,en,USD,Sorcery,{1}{R}{G},"G, R","G, R",Target creature you control gets +2/+2 until end of turn. It fights target creature you don't control. (Each deals damage equal to its power to the other.),legal,legal
Sawblade Scamp,ONE,Phyrexia: All Will Be One,292,foil,common,1,78609,6c3df8b6-3f31-4d1c-a165-40cb3f2e2233,0.1,False,False,near_mint,en,USD,Creature — Phyrexian Beast,{R},R,R,"Haste
Whenever you cast a noncreature spell, put an oil counter on this creature.
{T}, Remove an oil counter from this creature: It deals 1 damage to each opponent.",legal,legal
Say Its Name,DSK,Duskmourn: House of Horror,197,foil,common,1,98725,94c58683-b5f2-4863-9562-6f6be1ec21fe,0.05,False,False,near_mint,en,USD,Sorcery,{1}{G},G,G,"Mill three cards. Then you may return a creature or land card from your graveyard to your hand.
Exile this card and two other cards named Say Its Name from your graveyard: Search your graveyard, hand, and/or library for a card named Altanak, the Thrice-Called and put it onto the battlefield. If you search your library this way, shuffle. Activate only as a sorcery.",legal,legal
Sazacap's Brew,BLB,Bloomburrow,151,normal,common,1,96330,6d963080-b3ec-467d-82f7-39db6ecd6bbc,0.05,False,False,near_mint,en,USD,Instant,{1}{R},R,R,"Gift a tapped Fish (You may promise an opponent a gift as you cast this spell. If you do, they create a tapped 1/1 blue Fish creature token before its other effects.)
As an additional cost to cast this spell, discard a card.
Target player draws two cards. If the gift was promised, target creature you control gets +2/+0 until end of turn.",legal,legal
Scalestorm Summoner,OTJ,Outlaws of Thunder Junction,144,foil,uncommon,1,93364,d603c00f-048a-4a05-9df9-52844819d523,0.12,False,False,near_mint,en,USD,Creature — Human Warlock,{2}{R},R,R,"Whenever this creature attacks, create a 3/1 red Dinosaur creature token if you control a creature with power 4 or greater.",legal,not_legal
Scion of Halaster,CLB,Commander Legends: Battle for Baldur's Gate,145,normal,common,4,69286,c876f9b3-b4f6-4177-9c43-443ae2a028d0,0.04,False,False,near_mint,en,USD,Legendary Enchantment — Background,{1}{B},B,B,"Commander creatures you own have ""The first time you would draw a card each turn, instead look at the top two cards of your library. Put one of them into your graveyard and the other back on top of your library. Then draw a card.""",legal,legal
Scorching Dragonfire,DSK,Duskmourn: House of Horror,156,normal,common,1,99284,a55f4f37-796a-4b18-a5ee-1d4f711f19b8,0.06,False,False,near_mint,en,USD,Instant,{1}{R},R,R,"Scorching Dragonfire deals 3 damage to target creature or planeswalker. If that creature or planeswalker would die this turn, exile it instead.",legal,legal
Scouting Hawk,CLB,Commander Legends: Battle for Baldur's Gate,41,normal,common,1,69257,bce2209e-7a5c-4394-876c-e0f68cfba9ca,0.11,False,False,near_mint,en,USD,Creature — Bird,{2}{W},W,W,"Flying
Keen Sight — When this creature enters, if an opponent controls more lands than you, search your library for a basic Plains card, put it onto the battlefield tapped, then shuffle.",legal,legal
Scrabbling Skullcrab,DSK,Duskmourn: House of Horror,71,foil,uncommon,1,98665,c1017b8e-e7fa-41de-8eb2-2e4a59db5117,0.07,False,False,near_mint,en,USD,Creature — Crab Skeleton,{U},U,U,"Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, target player mills two cards. (They put the top two cards of their library into their graveyard.)",legal,not_legal
Screaming Phantom,LCI,The Lost Caverns of Ixalan,118,normal,common,1,88853,bc2f3efb-1526-48c0-842a-374af63ea467,0.02,False,False,near_mint,en,USD,Creature — Spirit,{2}{B},B,B,"Flying
Whenever this creature attacks, mill a card. (Put the top card of your library into your graveyard.)",legal,legal
Scrounger of Souls,PLST,The List,HOU-76,normal,common,1,48591,23f9e014-7176-4e9c-9b23-1dc7cb70749e,0.02,False,False,near_mint,en,USD,Creature — Horror,{4}{B},B,B,Lifelink (Damage dealt by this creature also causes you to gain that much life.),legal,legal
Scrounging Bandar,CMR,Commander Legends,252,normal,common,1,55988,02c8aab5-ed0d-489d-87af-7eb3193b75db,0.04,False,False,near_mint,en,USD,Creature — Cat Monkey,{1}{G},G,G,"This creature enters with two +1/+1 counters on it.
At the beginning of your upkeep, you may move any number of +1/+1 counters from this creature onto another target creature.",legal,legal
Scurrilous Sentry,MH3,Modern Horizons 3,108,normal,common,5,94390,29e2805f-59fa-4a6d-97bc-266191b2aa8d,0.03,False,False,near_mint,en,USD,Creature — Human Knight Rogue,{3}{B},B,B,"Menace
Whenever this creature enters or attacks, it connives. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on this creature.)",legal,legal
Scurry of Gremlins,MH3,Modern Horizons 3,203,normal,uncommon,2,91758,470ce8e9-64b9-403c-bee0-66a4c47ca6d4,0.03,False,False,near_mint,en,USD,Enchantment,{2}{R}{W},"R, W","R, W","When this enchantment enters, create two 1/1 red Gremlin creature tokens. Then you get an amount of {E} (energy counters) equal to the number of creatures you control.
Pay {E}{E}{E}{E}: Creatures you control get +1/+0 and gain haste until end of turn.",legal,not_legal
Search for Tomorrow,TSR,Time Spiral Remastered,229,normal,common,2,57516,0c65336f-f735-4c35-9278-ad97255eb5bb,0.22,False,False,near_mint,en,USD,Sorcery,{2}{G},G,G,"Search your library for a basic land card, put it onto the battlefield, then shuffle.
Suspend 2—{G} (Rather than cast this card from your hand, you may pay {G} and exile it with two time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost.)",legal,legal
Searing Spear,M13,Magic 2013,147,normal,common,1,17676,11a94b7c-0216-473c-87a6-71e5a64d7799,0.08,False,False,near_mint,en,USD,Instant,{1}{R},R,R,Searing Spear deals 3 damage to any target.,legal,legal
Seasoned Buttoneer,UNF,Unfinity,58,foil,common,1,73111,4d43a529-5005-463f-98f7-8931d955b07e,0.13,False,False,near_mint,en,USD,Creature — Vedalken Employee,{2}{U},U,U,"When this creature enters, open an Attraction. (Put the top card of your Attraction deck onto the battlefield.)",legal,banned
Sea Sprite,HML,Homelands,38,normal,uncommon,1,39253,88fb001b-3afb-44f5-ab78-af2bf9a4e63a,0.21,False,False,near_mint,en,USD,Creature — Faerie,{1}{U},U,U,"Flying, protection from red",legal,legal
Security Rhox,SNC,Streets of New Capenna,220,normal,uncommon,1,67582,0050dd40-9a18-41e4-97e6-fce5bf220ccf,0.02,False,False,near_mint,en,USD,Creature — Rhino Warrior,{2}{R}{G},"G, R","G, R",You may pay {R}{G} rather than pay this spell's mana cost. Spend only mana produced by Treasures to cast it this way.,legal,not_legal
Seekers' Squire,2X2,Double Masters 2022,87,normal,common,1,70136,30573211-ba4d-41c7-a3cd-283aaf04dffb,0.03,False,False,near_mint,en,USD,Creature — Human Scout,{1}{B},B,B,"When this creature enters, it explores. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)",legal,legal
Seized from Slumber,DSK,Duskmourn: House of Horror,28,normal,common,1,99080,24456083-0c76-46c5-9b18-8d468702df69,0.04,False,False,near_mint,en,USD,Instant,{4}{W},W,W,"This spell costs {3} less to cast if it targets a tapped creature.
Destroy target creature.",legal,legal
Seized from Slumber,DSK,Duskmourn: House of Horror,28,foil,common,1,99080,24456083-0c76-46c5-9b18-8d468702df69,0.05,False,False,near_mint,en,USD,Instant,{4}{W},W,W,"This spell costs {3} less to cast if it targets a tapped creature.
Destroy target creature.",legal,legal
Selective Snare,GRN,Guilds of Ravnica,53,normal,uncommon,1,430,2adfc0ac-08a9-487a-b01c-5de52fae0312,0.05,False,False,near_mint,en,USD,Sorcery,{X}{U},U,U,Return X target creatures of the creature type of your choice to their owner's hand.,legal,not_legal
Self-Reflection,FDN,Foundations,163,normal,uncommon,3,101247,e1e6abc9-25b2-4d51-b519-2525079eab51,0.06,False,False,near_mint,en,USD,Sorcery,{4}{U}{U},U,U,"Create a token that's a copy of target creature you control.
Flashback {3}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",legal,not_legal
Self-Reflection,FDN,Foundations,163,foil,uncommon,1,101247,e1e6abc9-25b2-4d51-b519-2525079eab51,0.06,False,False,near_mint,en,USD,Sorcery,{4}{U}{U},U,U,"Create a token that's a copy of target creature you control.
Flashback {3}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",legal,not_legal
Sengir Bats,HML,Homelands,57b,normal,common,1,39230,2ddb981a-d9e3-4efe-a383-5c98ee3b0b84,0.16,False,False,near_mint,en,USD,Creature — Bat,{1}{B}{B},B,B,"Flying
Whenever a creature dealt damage by this creature this turn dies, put a +1/+1 counter on this creature.",legal,legal
Serum Visionary,MH3,Modern Horizons 3,69,normal,common,5,94330,08a587f5-5910-405e-8982-c889dbbc7f98,0.02,False,False,near_mint,en,USD,Creature — Vedalken Wizard,{2}{U},U,U,"When this creature enters, draw a card, then scry 2.",legal,legal
Serum Visionary,MH3,Modern Horizons 3,69,foil,common,2,94330,08a587f5-5910-405e-8982-c889dbbc7f98,0.07,False,False,near_mint,en,USD,Creature — Vedalken Wizard,{2}{U},U,U,"When this creature enters, draw a card, then scry 2.",legal,legal
Servant of the Stinger,OTJ,Outlaws of Thunder Junction,105,foil,uncommon,1,93313,b5c98650-b195-4071-8e02-4df35fddddc7,0.19,False,False,near_mint,en,USD,Creature — Human Warlock,{1}{B},B,B,"Deathtouch
Whenever this creature deals combat damage to a player, if you've committed a crime this turn, you may sacrifice this creature. If you do, search your library for a card, put it into your hand, then shuffle. (Targeting opponents, anything they control, and/or cards in their graveyards is a crime.)",legal,not_legal
Shackle Slinger,OTJ,Outlaws of Thunder Junction,65,normal,uncommon,2,93396,e6cfe383-e483-47e7-99d1-991a06b089bc,0.06,False,False,near_mint,en,USD,Creature — Human Soldier,{2}{U},U,U,"Whenever you cast your second spell each turn, choose target creature an opponent controls. If it's tapped, put a stun counter on it. Otherwise, tap it. (If a permanent with a stun counter would become untapped, remove one from it instead.)",legal,not_legal
Shadow Summoning,LTR,The Lord of the Rings: Tales of Middle-earth,677,foil,uncommon,1,86518,5deefe63-0d42-4983-9871-3b58e8547d07,0.16,False,False,near_mint,en,USD,Sorcery,{W}{B},"B, W","B, W",Create two tapped 1/1 white Spirit creature tokens with flying.,legal,not_legal
Shady Informant,MKM,Murders at Karlov Manor,231,foil,common,1,90659,0de36e63-8190-415f-b65b-bae1e595845d,0.05,False,False,near_mint,en,USD,Creature — Ogre Rogue,{3}{B}{R},"B, R","B, R","When this creature dies, it deals 2 damage to any target.
Disguise {2}{B/R}{B/R} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)",legal,legal
Shao Jun,ACR,Assassin's Creed,151,normal,uncommon,1,95431,9313f099-7f76-4b3e-af6a-f62b13cad7b8,0.07,False,False,near_mint,en,USD,Legendary Creature — Human Assassin,{1}{U}{R},"R, U","R, U","Leap Strike — During your turn, Shao Jun has flying and first strike.
Rope Dart — Tap two untapped artifacts you control: Shao Jun deals 1 damage to each opponent.",legal,not_legal
Shardmage's Rescue,DSK,Duskmourn: House of Horror,29,normal,uncommon,1,98731,aed0cafa-d701-4e1f-9773-abcf817c244c,0.19,False,False,near_mint,en,USD,Enchantment — Aura,{W},W,W,"Flash
Enchant creature you control
As long as this Aura entered this turn, enchanted creature has hexproof.
Enchanted creature gets +1/+1.",legal,not_legal
Sharktocrab,RVR,Ravnica Remastered,222,normal,uncommon,1,89969,ec7933b5-15de-4ed7-af0c-626f81726338,0.1,False,False,near_mint,en,USD,Creature — Shark Octopus Crab,{2}{G}{U},"G, U","G, U","{2}{G}{U}: Adapt 1. (If this creature has no +1/+1 counters on it, put a +1/+1 counter on it.)
Whenever one or more +1/+1 counters are put on this creature, tap target creature an opponent controls. That creature doesn't untap during its controller's next untap step.",legal,not_legal
Sharpshooter Elf,CLB,Commander Legends: Battle for Baldur's Gate,253,normal,uncommon,1,69301,cfcd60dc-9534-412d-af48-31fcd8ea0843,0.16,False,False,near_mint,en,USD,Creature — Elf Ranger,{2}{G},G,G,"Reach
Sharpshooter Elf's power is equal to the number of creatures you control.
When this creature enters, it deals damage equal to its power to target creature with flying an opponent controls.",legal,not_legal
Shattering Spree,RVR,Ravnica Remastered,456,normal,uncommon,1,89772,8282e019-c685-488f-acac-bef2b7bf9adb,1.29,False,False,near_mint,en,USD,Sorcery,{R},R,R,"Replicate {R} (When you cast this spell, copy it for each time you paid its replicate cost. You may choose new targets for the copies.)
Destroy target artifact.",legal,not_legal
Shay Cormac,ACR,Assassin's Creed,65,normal,uncommon,1,95350,42ca7f13-df00-4904-a7be-44f94272bfee,0.16,False,False,near_mint,en,USD,Legendary Creature — Human Knight Rogue,{W}{B},"B, W","B, W","{1}: Permanents your opponents control lose hexproof, indestructible, protection, shroud, and ward until end of turn.
Whenever a creature an opponent controls becomes the target of a spell or ability you control, put a bounty counter on that creature.
Whenever a creature with a bounty counter on it dies, put two +1/+1 counters on Shay Cormac.",legal,not_legal
Shepherd of the Clouds,OTJ,Outlaws of Thunder Junction,28,foil,uncommon,1,93334,c2245f36-2138-4f01-9b70-151137a5ac59,0.11,False,False,near_mint,en,USD,Creature — Pegasus,{4}{W},W,W,"Flying, vigilance
When this creature enters, return target permanent card with mana value 3 or less from your graveyard to your hand. Return that card to the battlefield instead if you control a Mount.",legal,not_legal
Sheriff of Safe Passage,OTJ,Outlaws of Thunder Junction,29,foil,uncommon,1,93336,c38a845d-f25d-45ab-9154-3fa5291b0ba0,0.1,False,False,near_mint,en,USD,Creature — Human Knight,{2}{W},W,W,"This creature enters with a +1/+1 counter on it plus an additional +1/+1 counter on it for each other creature you control.
Plot {1}{W} (You may pay {1}{W} and exile this card from your hand. Cast it as a sorcery on a later turn without paying its mana cost. Plot only as a sorcery.)",legal,not_legal
